"id","n_features","file_bytes"
"30123",21,8007
"30124",21,7753
"30125",21,6987
"30126",21,6395
"30127",21,8413
"30128",21,8162
"30129",21,7869
"30130",21,7930
"30136",21,11190
"30137",21,10547
"30138",21,11492
"30139",21,11108
"30149",21,22535
"30258",21,22540
"30262",21,9885
"30266",21,8923
"30267",21,8492
"30268",21,8130
"30269",21,7908
"30270",21,7482
"30271",21,7191
"30272",21,7640
"30273",21,7366
"30274",21,6604
"30275",21,7204
"30276",21,8227
"30277",21,6986
"30278",21,6115
"30279",21,6315
"30280",21,6895
"30281",21,7352
"30282",21,7992
"30283",21,8219
"30284",21,9348
"30285",21,10275
"30286",21,7736
"30287",21,8418
"30288",21,8831
"30289",21,8916
"30290",21,9055
"30291",21,9404
"30292",21,8606
"30293",21,8089
"30294",21,8169
"30295",21,9348
"30296",21,8761
"30300",21,10037
"30340",21,7679
"30341",21,8083
"30342",21,7802
"30343",21,6462
"30344",21,6967
"30345",21,8631
"30346",21,7831
"30347",21,7680
"30350",21,8874
"30351",21,10051
"30352",21,9935
"30356",21,10913
"30372",21,24735
"30481",21,10854
"30485",21,8664
"30486",21,8496
"30487",21,8726
"30488",21,7986
"30489",21,7594
"30490",21,9062
"30491",21,7538
"30492",21,7386
"30493",21,6736
"30494",21,7331
"30495",21,6973
"30496",21,6429
"30497",21,6366
"30498",21,6405
"30499",21,7207
"30500",21,8407
"30501",21,8105
"30503",21,9115
"30504",21,10175
"30505",21,7964
"30506",21,8882
"30507",21,9656
"30508",21,10604
"30509",21,9742
"30510",21,10043
"30511",21,9570
"30512",21,9299
"30513",21,9965
"30514",21,9474
"30515",21,10664
"30517",21,9818
"30518",21,10015
"30519",21,10431
"30520",21,11454
"30521",21,11186
"30522",21,12068
"30523",21,11234
"30549",21,15160
"30557",21,8286
"30558",21,7661
"30559",21,7445
"30560",21,7362
"30561",21,6524
"30562",21,6765
"30563",21,6964
"30564",21,7060
"30565",21,7589
"30566",21,8343
"30569",21,8414
"30570",21,10843
"30592",21,26027
"30698",21,15899
"30699",21,10110
"30706",21,8846
"30707",21,8883
"30708",21,8480
"30709",21,7825
"30711",21,6671
"30712",21,7286
"30713",21,6093
"30714",21,5891
"30715",21,6237
"30716",21,5936
"30717",21,6254
"30718",21,6411
"30719",21,7147
"30720",21,8518
"30722",21,9375
"30723",21,9418
"30724",21,9188
"30725",21,8325
"30726",21,9740
"30727",21,10284
"30728",21,9529
"30734",21,12557
"30735",21,10148
"30736",21,10222
"30737",21,10798
"30738",21,10196
"30739",21,10351
"30740",21,10412
"30741",21,10631
"30767",21,15518
"30775",21,8117
"30776",21,7575
"30777",21,7535
"30778",21,7219
"30779",21,6921
"30780",21,6949
"30781",21,6649
"30782",21,6836
"30783",21,7092
"30784",21,7704
"30785",21,7788
"30787",21,8502
"30788",21,11731
"30804",21,25584
"30815",21,22730
"30918",21,10111
"30922",21,9731
"30923",21,10010
"30924",21,10748
"30925",21,9903
"30926",21,9658
"30927",21,9326
"30928",21,8394
"30929",21,8082
"30930",21,7154
"30931",21,7442
"30932",21,6897
"30933",21,6366
"30934",21,6729
"30935",21,7534
"30936",21,7401
"30937",21,6444
"30938",21,7782
"30939",21,9405
"30940",21,8046
"30941",21,6942
"30942",21,8135
"30943",21,8911
"30944",21,8612
"30945",21,9433
"30946",21,9582
"30952",21,12105
"30953",21,12628
"30954",21,9580
"30955",21,9984
"30956",21,9710
"30957",21,10028
"30958",21,11000
"30960",21,10882
"30961",21,10514
"30994",21,7021
"30995",21,7592
"30996",21,8199
"30997",21,7173
"30998",21,7223
"31001",21,7152
"31002",21,7138
"31003",21,7120
"31004",21,7186
"31005",21,7750
"31006",21,11993
"31017",21,25142
"31134",21,15178
"31135",21,13752
"31143",21,11378
"31145",21,10330
"31146",21,8608
"31147",21,8322
"31148",21,7701
"31149",21,8792
"31150",21,8561
"31152",21,7962
"31153",21,8661
"31154",21,9222
"31155",21,8299
"31156",21,8538
"31157",21,8151
"31159",21,8185
"31160",21,8279
"31161",21,9241
"31162",21,9118
"31163",21,9140
"31165",21,9535
"31171",21,9672
"31172",21,10873
"31173",21,10874
"31174",21,9808
"31175",21,9439
"31176",21,10124
"31177",21,10193
"31178",21,9738
"31179",21,11244
"31180",21,11075
"31213",21,7049
"31214",21,7363
"31215",21,7943
"31216",21,7771
"31217",21,7859
"31218",21,7815
"31220",21,9160
"31221",21,7443
"31222",21,7539
"31224",21,12236
"31266",21,24551
"31354",21,13244
"31362",21,11655
"31363",21,11554
"31365",21,10933
"31366",21,9492
"31367",21,8911
"31368",21,8849
"31369",21,9752
"31370",21,8940
"31371",21,8532
"31372",21,8470
"31373",21,8303
"31374",21,8891
"31375",21,9097
"31376",21,8568
"31377",21,7924
"31378",21,8200
"31379",21,7318
"31380",21,7820
"31381",21,7715
"31382",21,9937
"31383",21,9661
"31384",21,10482
"31385",21,9971
"31387",21,9384
"31388",21,9439
"31390",21,11278
"31391",21,10664
"31392",21,10120
"31393",21,9567
"31394",21,9440
"31395",21,9874
"31396",21,10135
"31397",21,9465
"31398",21,10342
"31399",21,10963
"31401",21,16543
"31402",21,17512
"31423",21,17844
"31431",21,7921
"31432",21,7665
"31433",21,7526
"31434",21,8212
"31435",21,7785
"31436",21,8715
"31437",21,8802
"31438",21,8218
"31439",21,7363
"31440",21,7224
"31441",21,7544
"31442",21,9031
"31567",21,20641
"31568",21,18923
"31569",21,17875
"31570",21,15468
"31571",21,14841
"31574",21,12020
"31584",21,9541
"31585",21,8375
"31586",21,9154
"31587",21,8469
"31588",21,8964
"31589",21,8896
"31590",21,9624
"31591",21,7878
"31592",21,8893
"31593",21,8616
"31594",21,9120
"31595",21,8279
"31596",21,8779
"31597",21,8083
"31598",21,8493
"31599",21,7748
"31600",21,8927
"31601",21,9290
"31602",21,9705
"31603",21,9889
"31604",21,9914
"31605",21,10490
"31606",21,9441
"31607",21,9179
"31608",21,10940
"31609",21,10729
"31610",21,9438
"31612",21,9670
"31613",21,9448
"31614",21,9377
"31615",21,10120
"31616",21,9956
"31617",21,10170
"31618",21,10543
"31620",21,17944
"31651",21,7256
"31652",21,7570
"31653",21,8001
"31654",21,7570
"31656",21,10597
"31657",21,7509
"31658",21,7713
"31659",21,7605
"31660",21,7795
"31774",21,35717
"31775",21,34289
"31777",21,31612
"31784",21,21122
"31785",21,21651
"31786",21,21805
"31787",21,24488
"31788",21,18818
"31789",21,15916
"31790",21,14950
"31793",21,12574
"31804",21,9554
"31805",21,9398
"31806",21,8477
"31807",21,8951
"31808",21,8505
"31809",21,7736
"31810",21,8405
"31811",21,7843
"31812",21,8344
"31813",21,7405
"31814",21,8144
"31815",21,9169
"31816",21,8567
"31817",21,7630
"31818",21,9152
"31819",21,9497
"31820",21,8933
"31821",21,9331
"31822",21,8881
"31823",21,8702
"31824",21,8687
"31825",21,9804
"31826",21,9051
"31827",21,9443
"31828",21,10474
"31829",21,10443
"31830",21,10304
"31831",21,10030
"31832",21,9887
"31833",21,9611
"31834",21,9748
"31835",21,10393
"31836",21,10007
"31837",21,11479
"31840",21,19876
"31869",21,8993
"31870",21,8415
"31871",21,7629
"31872",21,8257
"31873",21,7545
"31875",21,7792
"31876",21,7949
"31877",21,8241
"31878",21,8243
"31879",21,8639
"31992",21,37565
"31993",21,37612
"31994",21,35228
"32002",21,22683
"32003",21,22197
"32004",21,26364
"32005",21,20199
"32006",21,21558
"32007",21,22521
"32008",21,19155
"32024",21,8714
"32025",21,8349
"32026",21,7766
"32027",21,8551
"32028",21,7786
"32029",21,8542
"32030",21,8130
"32031",21,7897
"32032",21,8718
"32033",21,8700
"32034",21,10802
"32035",21,10925
"32036",21,8397
"32037",21,9298
"32038",21,9195
"32039",21,9019
"32040",21,9210
"32041",21,9660
"32042",21,9459
"32043",21,9124
"32044",21,9638
"32045",21,9137
"32046",21,9798
"32047",21,8627
"32048",21,9957
"32049",21,10328
"32050",21,9898
"32051",21,9689
"32052",21,10124
"32053",21,9476
"32054",21,10816
"32055",21,10699
"32056",21,11849
"32088",21,9076
"32089",21,8989
"32090",21,8227
"32091",21,7906
"32092",21,7575
"32093",21,7773
"32095",21,8054
"32096",21,8693
"32097",21,9575
"32131",21,34979
"32211",21,38959
"32212",21,39486
"32213",21,39948
"32222",21,21505
"32223",21,21099
"32224",21,20547
"32225",21,21121
"32242",21,9866
"32243",21,9851
"32244",21,9274
"32245",21,7764
"32246",21,7609
"32247",21,8300
"32248",21,7833
"32249",21,7788
"32250",21,7816
"32252",21,8865
"32253",21,10146
"32254",21,10257
"32255",21,9496
"32256",21,9952
"32257",21,9738
"32258",21,9599
"32259",21,10349
"32260",21,9797
"32261",21,9682
"32262",21,10563
"32263",21,9962
"32264",21,9959
"32265",21,9267
"32267",21,9248
"32268",21,9383
"32270",21,9662
"32271",21,10394
"32272",21,10119
"32273",21,9477
"32308",21,9695
"32309",21,9711
"32310",21,8200
"32311",21,7524
"32312",21,8222
"32313",21,9313
"32314",21,7620
"32338",21,34391
"32350",21,34883
"32351",21,32033
"32430",21,39120
"32440",21,27257
"32441",21,28789
"32442",21,27826
"32443",21,22545
"32444",21,24004
"32445",21,18196
"32446",21,18188
"32461",21,10713
"32462",21,9314
"32463",21,8311
"32464",21,9304
"32465",21,7149
"32471",21,8205
"32472",21,10034
"32473",21,10901
"32474",21,10626
"32475",21,9525
"32476",21,8501
"32477",21,9082
"32478",21,10310
"32479",21,10619
"32480",21,9694
"32481",21,10400
"32482",21,11387
"32483",21,10392
"32486",21,9171
"32487",21,9317
"32488",21,9342
"32490",21,10338
"32491",21,10554
"32492",21,10671
"32530",21,8835
"32531",21,9270
"32532",21,9154
"32533",21,9062
"32569",21,34424
"32570",21,31970
"32647",21,42399
"32648",21,41031
"32665",21,17672
"32679",21,11412
"32680",21,10673
"32681",21,9672
"32682",21,8265
"32683",21,8529
"32684",21,7339
"32688",21,6904
"32689",21,7591
"32690",21,9234
"32691",21,9876
"32692",21,9426
"32693",21,9739
"32694",21,9066
"32695",21,8489
"32696",21,8869
"32697",21,9234
"32698",21,9975
"32699",21,10230
"32700",21,9628
"32701",21,9676
"32702",21,8151
"32704",21,9079
"32705",21,9142
"32706",21,8648
"32707",21,9322
"32709",21,10816
"32710",21,10684
"32788",21,33392
"32789",21,31349
"32866",21,42006
"32867",21,45295
"32898",21,10261
"32899",21,9439
"32900",21,9623
"32901",21,8944
"32902",21,9245
"32903",21,7859
"32904",21,8451
"32907",21,7819
"32908",21,7568
"32909",21,8285
"32910",21,8279
"32911",21,8744
"32913",21,9843
"32914",21,9427
"32915",21,9485
"32916",21,9466
"32917",21,10535
"32918",21,9210
"32922",21,10642
"32923",21,9985
"32924",21,9887
"32925",21,9234
"32926",21,9811
"32998",21,39086
"33007",21,33233
"33008",21,31347
"33011",21,30084
"33021",21,21277
"33022",21,23257
"33023",21,26759
"33087",21,44836
"33116",21,11668
"33117",21,10015
"33118",21,10564
"33119",21,8148
"33120",21,9091
"33121",21,9525
"33122",21,8304
"33123",21,9295
"33124",21,8292
"33125",21,7834
"33126",21,7370
"33127",21,7692
"33128",21,8810
"33129",21,8714
"33130",21,9280
"33132",21,9748
"33134",21,10679
"33135",21,11196
"33136",21,9094
"33140",21,10411
"33141",21,11450
"33142",21,9301
"33143",21,10246
"33144",21,10281
"33145",21,9848
"33147",21,11727
"33217",21,38146
"33218",21,41664
"33219",21,42032
"33221",21,31540
"33222",21,33544
"33223",21,32358
"33224",21,34218
"33226",21,30953
"33227",21,30932
"33240",21,21743
"33241",21,21976
"33242",21,24334
"33305",21,45794
"33335",21,11228
"33336",21,11267
"33337",21,8669
"33338",21,8536
"33339",21,8155
"33340",21,8992
"33341",21,8181
"33342",21,9298
"33343",21,7367
"33345",21,6769
"33346",21,7745
"33347",21,8774
"33348",21,8962
"33349",21,10820
"33351",21,9498
"33353",21,11394
"33354",21,11302
"33355",21,9182
"33359",21,10826
"33360",21,10662
"33361",21,10281
"33362",21,9851
"33436",21,37933
"33437",21,43077
"33438",21,40928
"33439",21,38930
"33441",21,33626
"33442",21,32601
"33443",21,33251
"33444",21,32573
"33445",21,30227
"33446",21,29220
"33557",21,9304
"33558",21,9420
"33559",21,8934
"33561",21,7603
"33562",21,7396
"33563",21,7283
"33564",21,7635
"33565",21,6981
"33566",21,8134
"33567",21,9040
"33569",21,9578
"33574",21,8722
"33611",21,13628
"33655",21,36603
"33656",21,40907
"33658",21,36352
"33659",21,36250
"33660",21,36496
"33661",21,32601
"33662",21,32772
"33663",21,30381
"33664",21,30128
"33772",21,10123
"33773",21,9579
"33780",21,8552
"33781",21,8147
"33784",21,6837
"33785",21,8043
"33786",21,8347
"33787",21,10206
"33788",21,8445
"33856",21,34225
"33873",21,36092
"33874",21,40547
"33875",21,40559
"33877",21,36490
"33878",21,36486
"33879",21,37368
"33880",21,32746
"33881",21,33112
"33882",21,30849
"33883",21,29757
"33981",21,23956
"33992",21,10053
"33999",21,8715
"34000",21,8670
"34001",21,7909
"34002",21,7213
"34003",21,7290
"34004",21,8994
"34005",21,7987
"34006",21,8900
"34045",21,32899
"34092",21,38425
"34093",21,37905
"34094",21,37565
"34096",21,36417
"34097",21,36574
"34098",21,33115
"34099",21,32599
"34100",21,31734
"34101",21,30553
"34105",21,35786
"34208",21,12000
"34219",21,8800
"34220",21,7772
"34221",21,8023
"34222",21,7303
"34223",21,8509
"34226",21,10606
"34227",21,10114
"34228",21,9686
"34309",21,42623
"34310",21,38498
"34311",21,37828
"34316",21,33421
"34317",21,32468
"34318",21,31177
"34319",21,29578
"34320",21,29868
"3433",21,38373
"34438",21,9787
"34439",21,8774
"34441",21,7477
"34442",21,8600
"34444",21,10506
"34458",21,14057
"34462",21,20703
"34528",21,44362
"34529",21,38181
"34530",21,36455
"34531",21,33369
"34535",21,34824
"34536",21,36256
"34537",21,33260
"34538",21,30995
"34539",21,29099
"34545",21,35211
"34661",21,10784
"34727",21,16055
"34748",21,36839
"34749",21,32962
"34750",21,33037
"34754",21,37707
"34755",21,37665
"34756",21,32350
"34757",21,30993
"34773",21,29989
"34864",21,24714
"34888",21,11218
"34967",21,41523
"34968",21,32835
"34974",21,39101
"34975",21,38629
"34976",21,39589
"35186",21,37665
"35187",21,32137
"35208",21,24370
"35311",21,12807
"35320",21,10844
"35321",21,10921
"35405",21,32640
"35406",21,32126
"35421",21,31484
"35425",21,25274
"35433",21,32158
"35543",21,14583
"35551",21,15762
"35554",21,15498
"35580",21,40676
"35581",21,40214
"35582",21,39935
"35583",21,30770
"35624",21,32523
"35625",21,31961
"35626",21,30100
"35644",21,26252
"35645",21,24358
"35646",21,24166
"35714",21,88998
"35756",21,12627
"35758",21,12349
"35760",21,10694
"35761",21,11132
"35762",21,10968
"35763",21,12038
"35771",21,13881
"35772",21,13164
"35773",21,13756
"35780",21,19179
"35799",21,40697
"35800",21,39774
"35801",21,39386
"35802",21,39713
"35803",21,34365
"35810",21,30918
"35842",21,36198
"35843",21,36005
"35844",21,31588
"35845",21,31288
"35865",21,23463
"35954",21,22944
"35977",21,11404
"35978",21,11887
"35979",21,11058
"35980",21,12484
"35981",21,11545
"35982",21,12788
"35988",21,12421
"35989",21,12707
"35990",21,12866
"35991",21,12855
"36016",21,40277
"36017",21,39452
"36018",21,39455
"36019",21,39777
"36020",21,39780
"36021",21,43614
"36022",21,37132
"36023",21,35707
"36024",21,34816
"36053",21,25312
"36065",21,29594
"36082",21,24351
"36083",21,23013
"36197",21,12460
"36198",22,12203
"36200",22,10152
"36207",22,12762
"36208",22,13046
"36209",22,12784
"36210",22,15172
"36234",22,47053
"36235",22,41923
"36236",22,41505
"36237",22,41571
"36239",22,44052
"36241",22,44352
"36242",22,43406
"36419",22,10479
"36425",22,12345
"36426",22,12467
"36427",22,12781
"36428",22,17751
"36433",22,13777
"36439",22,23178
"36440",22,22866
"36453",22,46544
"36454",22,41888
"36455",22,43452
"36456",22,43628
"36457",22,44002
"36458",22,43540
"36459",22,42757
"3652",21,38376
"3653",21,39083
"36643",22,13859
"36644",22,12278
"36658",22,21855
"36661",22,22887
"36669",22,34774
"36672",22,45998
"36673",22,44238
"36674",22,45211
"36675",22,45119
"36676",22,47887
"36677",22,48026
"36678",22,50051
"36679",22,50560
"36738",22,27629
"36739",22,25704
"36740",22,24645
"36859",22,9853
"36860",22,9995
"36861",22,11603
"36862",22,11683
"36863",22,11516
"36870",22,13819
"36876",22,23848
"36877",22,22377
"36887",22,34855
"36891",22,45113
"36892",22,44650
"36893",22,44521
"36894",22,47251
"36895",22,47801
"36896",22,48530
"36897",22,48558
"37076",22,11715
"37077",22,11972
"37078",22,10404
"37079",22,9940
"37080",22,9815
"37081",22,10068
"37082",22,10286
"37083",22,10446
"37108",22,46894
"37109",22,43943
"37110",22,44710
"37111",22,43956
"37112",22,43373
"37113",22,45600
"37114",22,44562
"37115",22,44816
"37116",22,44061
"37117",22,43583
"37176",22,27747
"37184",22,26241
"37295",22,11689
"37296",22,11676
"37298",22,9356
"37299",22,9483
"37300",22,9685
"37301",22,9651
"37302",22,9651
"37303",22,10480
"37306",22,12532
"37309",22,14815
"37326",22,42496
"37327",22,40672
"37328",22,42145
"37329",22,41366
"37330",22,44251
"37331",22,45403
"37332",22,45364
"37333",22,44126
"37334",22,43664
"37335",22,43168
"37336",22,43116
"37462",22,59438
"37514",22,12089
"37515",22,12561
"37516",22,9959
"37517",22,10449
"37518",22,9490
"37519",22,9291
"37520",22,9540
"37521",22,9589
"37524",22,11136
"37525",22,11529
"37544",22,43698
"37545",22,40312
"37546",22,39066
"37547",22,44153
"37548",22,43423
"37549",22,43412
"37550",22,45482
"37551",22,45092
"37733",22,11611
"37734",22,12408
"37736",22,10284
"37737",22,9503
"37738",22,9396
"37739",22,9424
"37740",22,9283
"37741",22,9413
"37742",22,9979
"37743",22,10684
"37744",22,12564
"37761",22,43953
"37762",22,43063
"37763",22,40716
"37764",22,38989
"37765",22,41724
"37766",22,41409
"37767",22,44377
"37830",22,24347
"37831",22,22987
"37913",22,61556
"37946",22,21475
"37952",22,12357
"37953",22,11648
"37956",22,9415
"37957",22,9424
"37958",22,9342
"37959",22,9431
"37960",22,9099
"37961",22,10001
"37962",22,11510
"37963",22,12232
"37980",22,41369
"37981",22,41351
"37982",22,38799
"37983",22,41212
"37984",22,42185
"37985",22,44228
"38065",22,27588
"38163",22,20708
"38164",22,18486
"38165",22,16943
"38166",22,17705
"38171",22,12350
"38172",22,12489
"38174",22,10466
"38175",22,9510
"38176",22,10297
"38177",22,10506
"38178",22,9038
"38179",22,9569
"38180",22,10081
"38181",22,11079
"38184",22,18732
"38201",22,42333
"38202",22,47003
"38203",22,46673
"38204",22,44823
"38240",22,19353
"38267",22,22886
"38280",22,26538
"38391",22,10897
"38392",22,11315
"38393",22,10705
"38394",22,10547
"38395",22,10153
"38396",22,9941
"38397",22,9853
"38398",22,9060
"38402",22,17886
"38403",22,19629
"38442",22,12844
"38443",22,12628
"38455",22,16548
"38458",22,17853
"38483",22,28952
"38495",22,23622
"38499",22,26584
"38501",22,33362
"38559",22,63886
"38560",22,62760
"38561",22,62766
"38606",22,13712
"38609",22,11215
"38610",22,11004
"38611",22,11109
"38612",22,9688
"38613",22,10945
"38614",22,10565
"38615",22,10791
"38616",22,13788
"38617",22,15410
"38618",22,14292
"38620",22,16814
"38622",22,24768
"38661",22,11903
"38662",22,12088
"38689",22,33544
"38706",22,22907
"38707",22,24013
"3871",21,38511
"38711",22,24631
"38717",22,26002
"3872",21,36831
"38720",22,34861
"38721",22,31897
"38766",22,85016
"38823",22,15861
"38825",22,14448
"38826",22,13124
"38827",22,12980
"38828",22,11132
"38829",22,11030
"38830",22,11278
"38831",22,10170
"38832",22,10422
"38833",22,10546
"38834",22,11133
"38835",22,11778
"38836",22,13594
"38837",22,21818
"38838",22,23639
"38841",22,24274
"38842",22,23520
"38879",22,12655
"38880",22,11615
"38881",22,13490
"38882",22,10787
"38924",22,22979
"38926",22,22729
"38932",22,23188
"38933",22,23694
"38986",22,84524
"38996",22,65428
"39041",22,20120
"39042",22,19597
"39043",22,14472
"39044",22,13450
"39045",22,12963
"39046",22,12805
"39047",22,11985
"39048",22,11002
"39049",22,10652
"39050",22,10375
"39051",22,10240
"39052",22,11709
"39053",22,12244
"39054",22,12834
"39055",22,13798
"39056",22,21174
"39057",22,23173
"39059",22,22097
"39060",22,24772
"39061",22,23999
"39062",22,24995
"39097",22,16195
"39099",22,10950
"39100",22,10856
"39101",22,10708
"39113",22,17909
"39121",22,28400
"39142",22,21201
"39149",22,22629
"39150",22,22682
"39155",22,27236
"39206",22,83466
"39213",22,66374
"39214",22,66374
"39261",22,18991
"39262",22,17960
"39263",22,12438
"39264",22,13325
"39265",22,13530
"39266",22,12971
"39268",22,11307
"39269",22,11391
"39270",22,12916
"39271",22,12682
"39272",22,14174
"39273",22,13339
"39274",22,14337
"39275",22,20138
"39276",22,22164
"39277",22,20140
"39278",22,21636
"39279",22,24079
"39280",22,24594
"39281",22,24479
"39316",22,16173
"39318",22,10074
"39319",22,10659
"39363",22,20760
"39364",22,20404
"39368",22,22535
"39369",22,23050
"39370",22,24564
"39371",22,25574
"39377",22,29582
"39425",22,82972
"39426",22,82498
"39433",22,67890
"39480",22,19500
"39481",22,12963
"39482",22,13132
"39483",22,13634
"39484",22,13287
"39486",22,12461
"39487",22,12136
"39488",22,11897
"39489",22,13516
"39490",22,13617
"39491",22,14723
