"id","n_features","file_bytes"
"39492",22,13225
"39493",22,16296
"39494",22,17676
"39495",22,18666
"39496",22,24873
"39497",22,23142
"39498",22,25569
"39499",22,25562
"39536",22,17714
"39537",22,10641
"39541",22,10939
"39578",22,20088
"39579",22,21197
"39580",22,21037
"39581",22,19885
"39582",22,20077
"39583",22,20314
"39584",22,21166
"39585",22,20621
"39586",22,22864
"39587",22,22267
"39651",22,72356
"39700",22,13621
"39701",22,13932
"39704",22,12967
"39705",22,12243
"39706",22,12966
"39707",22,13146
"39708",22,13093
"39709",22,13895
"39710",22,13603
"39711",22,14207
"39712",22,15347
"39713",22,18955
"39714",22,22852
"39715",22,26608
"39716",22,27260
"39717",22,26564
"39718",22,27092
"39749",22,28755
"39755",22,18064
"39756",22,10866
"39758",22,11568
"39759",22,10220
"39760",22,9770
"39761",22,10359
"39762",22,10910
"39763",22,10558
"39795",22,20155
"39796",22,19395
"39797",22,19285
"39799",22,18785
"39800",22,19433
"39801",22,19559
"39802",22,20451
"39803",22,21406
"39804",22,21285
"39805",22,22239
"39872",22,69780
"39919",22,15254
"39920",22,15683
"39921",22,14039
"39922",22,12517
"39923",22,13485
"39924",22,12771
"39925",22,12267
"39926",22,13444
"39927",22,13475
"39928",22,13504
"39929",22,14553
"39930",22,16654
"39931",22,16237
"39932",22,17819
"39933",22,20712
"39934",22,22153
"39935",22,29846
"39936",22,28104
"39937",22,28176
"39975",22,9795
"39977",22,9224
"39978",22,9050
"39979",22,9008
"39980",22,9948
"39981",22,10590
"39982",22,9716
"39983",22,9968
"40016",22,20519
"40018",22,18626
"40019",22,18268
"40020",22,19205
"40021",22,21324
"40022",22,21374
"40023",22,21376
"40090",22,70018
"40134",22,18092
"40136",22,16115
"40137",22,15700
"40138",22,14693
"40139",22,14542
"40140",22,14541
"40141",22,13485
"40142",22,14473
"40143",22,13779
"40144",22,13760
"40145",22,15424
"40146",22,15558
"40147",22,15408
"40148",22,14023
"40149",22,15309
"40150",22,18172
"40151",22,18839
"40152",22,21218
"40153",22,22230
"40154",22,28852
"40155",22,27214
"40156",22,28104
"40157",22,28150
"40158",22,32522
"40194",22,11637
"40196",22,9235
"40197",22,9161
"40198",22,8856
"40199",22,10189
"40200",22,9936
"40201",22,9248
"40202",22,9305
"40230",22,21017
"40231",22,20254
"40237",22,18591
"40238",22,19208
"40239",22,19165
"40240",22,21241
"40241",22,22456
"40309",22,70638
"40310",22,83228
"40350",22,33050
"40354",22,17082
"40355",22,17314
"40356",22,15200
"40357",22,16131
"40358",22,17027
"40359",22,18039
"40360",22,15000
"40361",22,14494
"40362",22,15213
"40363",22,14912
"40364",22,15978
"40365",22,16198
"40366",22,18481
"40367",22,16367
"40369",22,17389
"40370",22,20205
"40371",22,21801
"40372",22,23682
"40373",22,24185
"40374",22,26713
"40375",22,28088
"40376",22,29100
"40406",22,20074
"40413",22,11297
"40415",22,9217
"40417",22,8819
"40418",22,9504
"40419",22,9800
"40420",22,9510
"40421",22,8791
"40422",22,9390
"40451",22,23277
"40453",22,20121
"40454",22,20623
"40456",22,18819
"40457",22,19776
"40458",22,20425
"40459",22,20432
"40460",22,21447
"40461",22,21683
"40569",22,23472
"40572",22,20640
"40573",22,19039
"40574",22,16140
"40575",22,16520
"40577",22,16544
"40578",22,24423
"40579",22,22970
"40580",22,15003
"40581",22,15743
"40586",22,17818
"40590",22,21696
"40592",22,26367
"40593",22,26696
"40594",22,29848
"40595",22,31869
"40632",22,10157
"40634",22,9611
"40635",22,10343
"40636",22,8747
"40637",22,9034
"40638",22,9156
"40639",22,9662
"40640",22,8680
"40644",22,15787
"40671",22,20619
"40672",22,21546
"40673",22,21771
"40674",22,21046
"40675",22,19317
"40676",22,20271
"40677",22,20565
"40678",22,20914
"40679",22,21826
"40680",22,22108
"40687",22,27353
"40790",22,23529
"40791",22,19207
"40792",22,18123
"40793",22,15926
"40794",22,17240
"40796",22,17626
"40797",22,25456
"40798",22,27515
"40808",22,21841
"40812",22,27802
"40843",22,24985
"40847",22,17480
"40851",22,10181
"40852",22,9172
"40853",22,9073
"40854",22,9713
"40855",22,9101
"40856",22,9090
"40857",22,9345
"40858",22,8405
"40863",22,16440
"40889",22,20809
"40890",22,20619
"40891",22,21072
"40892",22,21311
"40893",22,21637
"40894",22,19233
"40895",22,19811
"40896",22,21029
"40897",22,20937
"40898",22,22504
"4090",21,38587
"4092",21,36519
"40965",22,74764
"40971",22,72882
"41009",22,23892
"41010",22,20261
"41011",22,17956
"41012",22,18343
"41013",22,18303
"41015",22,17558
"41016",22,19007
"41017",22,20029
"41018",22,22759
"41027",22,22849
"41069",22,9955
"41070",22,9264
"41071",22,9128
"41072",22,9189
"41073",22,9613
"41074",22,9549
"41075",22,9131
"41076",22,8923
"41077",22,8594
"41078",22,9227
"41081",22,15904
"41108",22,21045
"41109",22,21215
"41110",22,21672
"41111",22,20914
"41112",22,22111
"41113",22,20338
"41114",22,20492
"41115",22,20231
"41116",22,20815
"41117",22,21127
"41130",22,49003
"41189",22,75918
"41219",22,37278
"41220",22,35759
"41224",22,33037
"41228",22,21627
"41229",22,20424
"41230",22,18412
"41231",22,17729
"41234",22,20717
"41235",22,21722
"41236",22,21515
"41283",22,20950
"41286",22,13492
"41287",22,10408
"41288",22,9717
"41289",22,8870
"41290",22,9355
"41291",22,9032
"41292",22,9175
"41293",22,9177
"41294",22,8861
"41295",22,8667
"41297",22,9029
"41299",22,15325
"41309",22,22983
"41328",22,22227
"41329",22,21913
"41330",22,23149
"41332",22,20366
"41333",22,20155
"41334",22,20109
"41335",22,20585
"41436",22,40506
"41437",22,39452
"41438",22,38256
"41439",22,37271
"41440",22,38075
"41441",22,38515
"41442",22,30495
"41443",22,33037
"41446",22,23641
"41447",22,21039
"41448",22,19980
"41450",22,18281
"41452",22,20170
"41453",22,21771
"41454",22,22243
"41455",22,22268
"41502",22,25420
"41505",22,13581
"41506",22,10780
"41507",22,9598
"41508",22,8815
"41509",22,8688
"41510",22,9699
"41511",22,9199
"41512",22,8752
"41513",22,8408
"41514",22,8936
"41515",22,9100
"41529",22,22876
"41548",22,21946
"41550",22,20703
"41551",22,20170
"41552",22,19962
"41553",22,20764
"41554",22,20287
"41654",22,41683
"41655",22,40983
"41656",22,39738
"41657",22,41094
"41658",22,35913
"41659",22,35442
"41661",22,33037
"41665",22,24016
"41666",22,21131
"41667",22,18860
"41671",22,23309
"41672",22,24151
"41673",22,23421
"41674",22,24245
"41716",22,26686
"41718",22,28925
"41722",22,18628
"41724",22,13099
"41725",22,11939
"41726",22,10133
"41727",22,9322
"41728",22,9350
"41729",22,8546
"41730",22,8901
"41731",22,9197
"41732",22,8626
"41733",22,8960
"41734",22,9810
"41735",22,10179
"41770",22,21514
"41771",22,22105
"41872",22,44631
"41873",22,43366
"41874",22,43087
"41875",22,36969
"41876",22,36437
"41877",22,34879
"41878",22,34004
"41879",22,33497
"41884",22,22594
"41885",22,19977
"41886",22,20729
"41890",22,21666
"41891",22,25173
"41892",22,25932
"41893",22,25175
"41943",22,13551
"41944",22,10773
"41945",22,10069
"41946",22,9415
"41947",22,9216
"41948",22,9194
"41949",22,9094
"41950",22,8391
"41951",22,8642
"41952",22,9065
"41953",22,10096
"41954",22,9890
"41955",22,10388
"41981",22,23178
"41990",22,21840
"41991",22,21725
"42089",22,62361
"42090",22,62895
"42091",22,45375
"42093",22,38375
"42094",22,37295
"42095",22,38789
"42096",22,34466
"42097",22,34021
"42098",22,34439
"42103",22,22967
"42104",22,19896
"42105",22,21937
"42106",22,20209
"42108",22,20830
"42109",22,26064
"42110",22,27245
"42111",22,26261
"42112",22,25829
"42164",22,12742
"42165",22,9435
"42166",22,9669
"42167",22,9337
"42168",22,9056
"42169",22,9217
"42170",22,8891
"42171",22,9561
"42172",22,9227
"42173",22,9769
"42174",22,10020
"42175",22,12062
"42176",22,14243
"42177",22,16051
"42178",22,17583
"42228",22,43548
"42308",22,60871
"42309",22,47667
"42310",22,47394
"42311",22,39145
"42312",22,40123
"42314",22,35999
"42315",22,33921
"42316",22,34901
"42317",22,35951
"42322",22,22799
"42323",22,21642
"42324",22,22015
"42325",22,20214
"42327",22,21858
"42328",22,28224
"42329",22,28874
"42330",22,27756
"42331",22,27150
"42383",22,11788
"42385",22,11754
"42386",22,10701
"42387",22,9012
"42388",22,9805
"42389",22,11089
"42390",22,9770
"42391",22,9093
"42392",22,9107
"42393",22,9863
"42394",22,10385
"42395",22,12357
"42396",22,13684
"42397",22,16310
"42398",22,17709
"42399",22,16486
"42401",22,17175
"42419",22,25334
"42527",22,58226
"42528",22,49370
"42529",22,51205
"42530",22,39578
"42531",22,36002
"42532",22,35514
"42533",22,36477
"42534",22,34455
"42535",22,29876
"42536",22,29325
"42537",22,25643
"42541",22,23806
"42542",22,21810
"42543",22,21925
"42544",22,21221
"42545",22,21353
"42546",22,23382
"42547",22,29588
"42548",22,30936
"42549",22,29589
"42550",22,28280
"42601",22,12739
"42602",22,13082
"42603",22,18392
"42605",22,11184
"42606",22,10459
"42607",22,10521
"42608",22,12292
"42609",22,9949
"42610",22,9380
"42611",22,9354
"42612",22,9528
"42613",22,10509
"42614",22,10952
"42615",22,12726
"42616",22,13676
"42746",22,56591
"42747",22,57628
"42748",22,53207
"42749",22,53663
"42750",22,37033
"42751",22,37467
"42752",22,32097
"42753",22,28650
"42754",22,27392
"42755",22,26674
"42759",22,23377
"42760",22,24961
"42761",22,22716
"42762",22,22395
"42763",22,21199
"42764",22,22321
"42765",22,22873
"42766",22,30600
"42767",22,31876
"42768",22,31820
"42769",22,29798
"42804",22,37026
"42805",22,34989
"42819",22,13216
"42820",22,13195
"42821",22,12998
"42822",22,13372
"42824",22,13670
"42825",22,11718
"42826",22,11462
"42827",22,12167
"42828",22,10010
"42829",22,9668
"42830",22,9386
"42831",22,10016
"42832",22,10416
"42833",22,11287
"42834",22,12590
"42836",22,18145
"42852",22,28413
"42879",22,34521
"42881",22,36758
"42966",22,56538
"42967",22,55120
"42968",22,55507
"42969",22,43138
"42970",22,34051
"42971",22,31304
"42972",22,31395
"42973",22,33547
"42974",22,27639
"42977",22,25938
"42978",22,25533
"42979",22,22738
"42980",22,25497
"42982",22,21199
"42983",22,21732
"42984",22,22260
"42985",22,27159
"42986",22,31696
"42987",22,30791
"42988",22,29822
"43023",22,37352
"43024",22,37833
"43031",22,24763
"43036",22,20827
"43038",22,13634
"43039",22,13510
"43040",22,13335
"43041",22,12862
"43042",22,14752
"43043",22,13029
"43044",22,12267
"43045",22,12396
"43046",22,13856
"43047",22,11985
"43048",22,10720
"43049",22,11105
"43050",22,11243
"43051",22,10297
"43052",22,11915
"43053",22,12119
"43054",22,13421
"43069",22,23698
"43070",22,24629
"43071",22,28296
"43072",22,28705
"43075",22,26841
"4309",21,37555
"4310",21,35772
"4311",21,33281
"4312",21,36288
"4313",21,38249
"43185",22,58562
"43186",22,56317
"43187",22,46878
"43188",22,45049
"43189",22,44128
"43190",22,34668
"43191",22,36091
"43192",22,35108
"43196",22,26570
"43198",22,23463
"43199",22,23784
"43200",22,24984
"43201",22,21732
"43202",22,22238
"43204",22,23250
"43205",22,27664
"43206",22,31548
"43240",22,39461
"43241",22,47486
"43242",22,38820
"43244",22,34382
"43245",22,34846
"43246",22,33332
"43247",22,35323
"43248",22,33827
"43252",22,20176
"43253",22,18518
"43254",22,16518
"43255",22,15624
"43256",22,18562
"43258",22,13348
"43259",22,15390
"43260",22,16352
"43261",22,13520
"43262",22,13880
"43263",22,12138
"43264",22,13699
"43265",22,12482
"43266",22,13947
"43269",22,12551
"43270",22,13543
"43271",22,14143
"43275",22,16726
"43288",22,24629
"43289",22,24945
"43290",22,25227
"43291",22,29192
"43293",22,27775
"43403",22,41969
"43404",22,43017
"43405",22,43644
"43408",22,45122
"43409",22,35673
"43411",22,29455
"43413",22,29806
"43414",22,28024
"43415",22,28121
"43416",22,23751
"43417",22,23427
"43418",22,23984
"43419",22,24453
"43421",22,22722
"43422",22,22738
"43423",22,23778
"43424",22,26198
"43425",22,33841
"43458",22,47320
"43459",22,46101
"43460",22,44544
"43461",22,41583
"43462",22,39268
"43463",22,38921
"43464",22,33368
"43465",22,32320
"43466",22,32924
"43467",22,32399
"43468",22,26926
"43471",22,21002
"43472",22,17002
"43473",22,16582
"43474",22,17185
"43475",22,18265
"43476",22,19049
"43477",22,14700
"43478",22,15841
"43479",22,14898
"43480",22,18288
"43482",22,14204
"43483",22,14714
"43507",22,25151
"43508",22,25511
"43509",22,25385
"43518",22,25236
"43527",22,26852
"43539",22,38544
"43623",22,36849
"43624",22,36810
"43625",22,40411
"43626",22,39151
"43627",22,37905
"43629",22,37147
"43632",22,28665
"43633",22,27079
"43634",22,26330
"43635",22,24853
"43636",22,23449
"43637",22,24478
"43638",22,23979
"43639",22,24850
"43640",22,25221
"43641",22,23750
"43643",22,24672
"43644",22,33396
"43663",22,48266
"43676",22,43227
"43677",22,46778
"43678",22,46518
"43679",22,44884
"43680",22,43357
"43681",22,42366
"43682",22,38814
"43683",22,35922
"43684",22,32374
"43685",22,31896
"43686",22,31916
"43687",22,26800
"43691",22,17575
"43692",22,17160
"43693",22,17738
"43694",22,20220
"43723",22,36023
"43724",22,28137
"43725",22,26300
"43726",22,26026
"43727",22,25684
"43728",22,26036
"43843",22,38473
"43845",22,35431
"43846",22,34691
"43847",22,33346
"43848",22,35710
"43852",22,26286
"43853",22,25310
"43854",22,24915
"43855",22,23983
"43856",22,24475
"43857",22,23826
"43858",22,24347
"43859",22,25425
"43860",22,25957
"43861",22,25224
"43862",22,25794
"43863",22,31066
"43864",22,32857
"43888",22,49376
"43889",22,47545
"43890",22,45592
"43891",22,61808
"43892",22,45737
"43893",22,44518
"43894",22,44055
"43895",22,48687
"43896",22,48395
"43897",22,46874
"43898",22,47437
"43899",22,41390
"43900",22,37880
"43901",22,34932
"43902",22,34908
"43903",22,31937
"43904",22,31434
"43905",22,31319
"43906",22,28786
"43942",22,28032
"43943",22,28835
"43944",22,29962
"43945",22,29623
"43946",22,30640
"43966",22,29398
"43970",22,32266
"44060",22,44475
"44071",22,26228
"44072",22,26660
"44073",22,23979
"44075",22,24974
"44076",22,24291
"44077",22,23841
"44078",22,25539
"44079",22,25974
"44080",22,26974
"44081",22,27210
"44082",22,27188
"44083",22,33871
"44109",22,48476
"44110",22,48040
"44111",22,45849
"44112",22,45898
"44113",22,47788
"44114",22,52316
"44115",22,50101
"44116",22,46698
"44117",22,48548
"44118",22,43916
"44119",22,39926
"44120",22,34424
"44121",22,32905
"44122",22,34864
"44123",22,32815
"44124",22,33843
"44125",22,32526
"44161",22,28819
"44162",22,30487
"44163",22,31874
"44164",22,32033
"44165",22,31341
"44167",22,30905
"44280",22,39117
"44281",22,39155
"44282",22,38141
"44283",22,36507
"44284",22,35368
"44289",22,25357
"44290",22,24963
"44291",22,24412
"44292",22,24001
"44293",22,24509
"44294",22,24792
"44295",22,24794
"44296",22,24809
"44297",22,25033
"44298",22,25982
"44299",22,31902
"44300",22,30031
"44301",22,27188
"44302",22,36802
"44329",22,53244
"44330",22,49780
"44334",22,48322
"44335",22,44830
"44336",22,44993
"44337",22,43840
"44338",22,43354
"44339",22,37413
"44340",22,35920
"44341",22,35804
"44342",22,35361
"44343",22,34280
"44344",22,37262
"44374",22,26374
"44375",22,29976
"44381",22,29868
"44382",22,32551
"44383",22,32176
"44384",22,33022
"44498",22,46889
"44499",22,46927
"44500",22,47877
"44501",22,37643
"44502",22,37596
"44503",22,34985
"44504",22,33976
"44509",22,24920
"44510",22,24463
"44511",22,24468
"44512",22,24497
"44513",22,24947
"44514",22,25818
"44515",22,26369
"44516",22,24522
"44519",22,30452
"44520",22,28222
"44521",22,35394
"44522",22,36385
"44554",22,45792
"44555",22,45430
"44556",22,42940
"44557",22,41874
"44558",22,40405
"44559",22,38834
"44560",22,37344
"44561",22,35870
"44565",22,27740
"44566",22,28226
"44601",22,31761
"44602",22,31141
"44606",22,34739
"44617",22,36129
"44719",22,44856
"44720",22,41671
"44721",22,37940
"44723",22,33695
"44727",22,26419
"44729",22,24463
"44731",22,24991
"44732",22,24327
"44733",22,25821
"44734",22,24913
"44735",22,25944
"44737",22,38557
"44738",22,36498
"44739",22,35596
"44740",22,36788
"44741",22,36894
"44773",22,48107
"44774",22,44436
"44775",22,42410
"44776",22,41351
"44777",22,41763
"44778",22,43286
"44779",22,37366
"44782",22,25184
"44783",22,26706
"44784",22,27707
"44785",22,27719
"44786",22,28731
"44818",22,34417
"44939",22,42371
"44940",22,40404
"44941",22,39517
"44945",22,30371
"44946",22,30831
"44947",22,26465
"44950",22,24441
"44951",22,24875
"44952",22,24867
"44954",22,34235
"44956",22,33530
"44957",22,36970
"44958",22,39395
"44959",22,38807
"44960",22,37837
"44992",22,53812
"44993",22,47472
"44994",22,44277
"44995",22,43786
"45001",22,25718
"45002",22,26710
"45003",22,27700
"45004",22,28245
"45005",22,33239
"45063",22,31469
"45163",22,38381
"45164",22,30861
"45165",22,25976
"45166",22,25475
"45167",22,25964
"45168",22,27467
"45169",21,27245
"45170",22,25882
"45171",22,25407
"45213",22,49424
"45214",22,44798
"45215",22,43858
"45220",22,26732
"45221",22,28712
"45222",22,28203
"45223",22,31237
"45224",22,35648
"4529",21,35268
"45382",22,38859
"45383",22,29111
"45384",22,26971
"45385",22,26487
"45387",22,26449
"45389",22,26393
"45390",22,27421
"45391",22,26910
"45439",22,26201
"45440",22,29743
"45441",22,30199
"45442",22,30708
"45443",22,37140
"45602",22,27939
"45603",22,27493
"45604",22,26976
"45605",22,26970
"45606",22,26949
"45607",22,27308
"45608",22,28311
"45609",22,28389
"45655",22,39464
"45658",22,27216
"45659",22,33739
"45660",22,32220
"45661",22,33698
"45662",22,39210
"45692",22,42660
"45822",22,33664
"45823",22,27499
"45824",22,27992
"45825",22,27786
"45826",22,27317
"45827",22,28883
"45828",22,31263
"45874",22,39420
"45877",22,27216
"45881",22,38659
"46043",22,29630
"46044",22,29258
"46045",22,30345
"46048",22,32021
"46092",22,31933
"46093",22,40286
"46112",22,26128
"46263",22,29294
"46309",22,33268
"46310",22,30782
"46319",22,39638
"46320",22,42971
"46483",22,29843
"46531",22,31197
"46536",22,46693
"46537",22,46177
"46538",22,46996
"46539",22,41936
"46540",22,40777
"46541",22,41789
"46542",22,38692
"46755",22,38276
"46756",22,47568
"46757",22,44529
"46758",22,45039
"46759",22,41283
"46760",22,40218
"46761",22,40151
"46789",22,61831
"46796",22,47227
"46912",22,49893
"46975",22,50396
"46976",22,47299
"46977",22,45165
"46978",22,42801
"46979",22,40654
"46980",22,40629
"47131",22,51922
"47185",22,42750
"47194",22,42296
"47195",22,50545
"47196",22,47236
"47197",22,44251
"47198",22,41991
"47199",22,40356
"47200",22,36977
"47354",22,40286
"47411",22,46874
"47412",22,46618
"47414",22,49297
"47415",22,49400
"47416",22,43832
"47417",22,42010
"47418",22,39800
"47419",22,37023
"4749",21,31080
"47563",22,55343
"47625",22,43897
"47630",22,45432
"47631",22,46577
"47632",22,46339
"47633",22,49271
"47634",22,47417
"47635",22,46748
"47636",22,44153
"47837",22,44775
"47850",22,52424
"47851",22,44284
"47852",22,45239
"47853",22,48038
"47854",22,46265
"47855",22,45781
"47884",22,58434
"48070",22,52659
"48071",22,52056
"48072",22,40896
"48106",22,55788
"48219",22,47288
"48220",22,42943
"48324",22,56228
"48439",22,40990
"48542",22,62385
"48545",22,60618
"48546",22,54520
"48760",22,64412
"48761",22,62005
"48765",22,61801
"48767",22,62809
"48985",22,61229
"49204",22,67591
"49589",22,60122
"49590",22,58327
"49591",22,57799
"49760",22,60083
"49808",22,53696
"49809",22,60235
"50724",22,68560
"51367",22,53931
"5866",21,30775
"6522",21,25712
"7610",21,23005
"7611",21,26384
"7801",21,32558
"8040",22,25013
"8257",22,17275
"8258",22,20734
"8259",22,23323
"8260",22,25382
"8476",22,15784
"8477",22,19452
"8478",22,21690
"8479",22,21373
"8480",22,21291
"8481",22,20626
"8695",22,13387
"8696",22,14951
"8697",22,17106
"8698",22,19416
"8699",22,19408
"8700",22,20160
"8701",22,20474
"8914",22,12375
"8915",22,13318
"8916",22,13600
"8917",22,19003
"8918",22,19017
"8919",22,19049
"8920",22,21102
"8925",22,13376
"9132",22,15945
"9133",22,15665
"9134",22,11763
"9135",22,12677
"9136",22,16224
"9137",22,18380
"9138",22,18431
"9352",22,15561
"9353",22,13340
"9354",22,11698
"9355",22,12864
"9356",22,13372
"9363",22,13085
"9364",22,11933
"9365",22,11986
"9540",22,25921
"9571",22,14970
"9572",22,15168
"9573",22,14636
"9574",22,10884
"9575",22,12981
"9576",22,15142
"9577",22,15076
"9579",22,12346
"9580",22,12195
"9581",22,12581
"9582",22,13099
"9583",22,11796
"9584",22,11645
"9585",22,11948
"9586",22,12077
"9758",22,25832
"9759",22,31551
"9792",22,11094
"9793",22,11661
"9794",22,12345
"9795",22,16880
"9799",22,11920
"9800",22,11229
"9801",22,12325
"9803",22,11456
"9804",22,12184
"9805",22,11424
"9806",22,10877
"9809",22,11294
"9977",22,29443
"9978",22,30804
